,Unnamed: 0,gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,distance,tuition,education,income,region,filled_wage
4014,21910,female,other,54.20999908,yes,no,no,yes,6.8000001910000005,0.200000003,0.257510006,16,low,west,8.890000342999999
4015,22010,male,hispanic,45.31000137,no,no,yes,yes,6.8000001910000005,0.200000003,0.257510006,12,high,west,8.890000342999999
4016,22110,female,hispanic,49.06000137,no,no,yes,yes,6.8000001910000005,0.200000003,0.257510006,15,low,west,8.890000342999999
4017,22210,female,afam,36.61000061,no,no,yes,yes,6.8000001910000005,0.200000003,0.257510006,12,high,west,8.890000342999999
4018,22310,male,other,57.52000046,no,no,no,yes,6.8000001910000005,0.200000003,0.257510006,14,low,west,8.890000342999999
4019,22410,female,other,57.25,no,no,yes,yes,6.8000001910000005,0.200000003,0.257510006,13,low,west,8.890000342999999
4020,22510,female,other,53.68000031,no,no,yes,yes,6.8000001910000005,0.200000003,0.257510006,13,low,west,8.890000342999999
4021,22610,male,other,51.04999924,yes,yes,yes,yes,6.8000001910000005,0.200000003,0.257510006,16,high,west,8.890000342999999
4022,22710,female,other,63.18999863,yes,no,no,yes,6.8000001910000005,0.200000003,0.257510006,12,low,west,8.890000342999999
4023,22810,female,other,48.47999954,no,no,yes,yes,6.8000001910000005,0.200000003,0.257510006,16,low,west,8.890000342999999
4024,22910,male,hispanic,36.95000076,no,no,no,yes,6.8000001910000005,0.200000003,0.257510006,12,low,west,8.890000342999999
4025,23010,female,hispanic,39.99000168,yes,yes,yes,yes,6.599999905,0.10000000099999999,0.257510006,14,high,west,8.890000342999999
4026,23110,female,other,52.88999939,yes,no,yes,yes,6.599999905,0.10000000099999999,0.257510006,15,low,west,8.890000342999999
4027,23210,male,other,47.86000061,no,no,yes,yes,6.599999905,0.10000000099999999,0.257510006,12,low,west,8.890000342999999
4028,23310,male,other,49.22000122,yes,no,yes,yes,6.599999905,0.10000000099999999,0.257510006,15,high,west,8.890000342999999
4029,23410,female,other,49.06999969,yes,no,yes,yes,6.599999905,0.10000000099999999,0.257510006,14,high,west,8.890000342999999
4030,23510,female,other,55.5,no,no,yes,yes,6.599999905,0.10000000099999999,0.257510006,12,low,west,8.890000342999999
4031,23610,male,other,49.74000168,no,no,yes,yes,6.599999905,0.10000000099999999,0.257510006,15,low,west,8.890000342999999
4032,23710,male,hispanic,43.65999985,no,no,yes,yes,6.599999905,0.10000000099999999,0.257510006,12,low,west,8.890000342999999
4033,23810,female,other,52.54999924,yes,yes,yes,yes,6.8000001910000005,0.800000012,0.257510006,16,high,west,8.890000342999999
4034,23910,male,other,55.31000137,no,no,yes,yes,6.8000001910000005,0.800000012,0.257510006,13,high,west,8.890000342999999
4035,24010,female,other,49.90999985,no,no,yes,yes,6.8000001910000005,0.800000012,0.257510006,14,low,west,8.890000342999999
4036,24110,male,other,59.33000183,yes,no,yes,yes,6.8000001910000005,0.800000012,0.257510006,17,high,west,8.890000342999999
4037,24210,female,other,58.16999817,no,no,no,yes,6.8000001910000005,0.800000012,0.257510006,14,low,west,8.890000342999999
4038,24310,female,other,47.45000076,no,no,yes,yes,6.8000001910000005,0.800000012,0.257510006,12,low,west,8.890000342999999
4039,24410,male,other,58.59999847,yes,no,yes,yes,6.8000001910000005,0.800000012,0.257510006,14,low,west,8.890000342999999
4040,24510,male,hispanic,58.0,yes,no,yes,yes,6.599999905,1.0,0.257510006,17,high,west,8.890000342999999
4041,24610,male,afam,57.18999863,no,yes,no,yes,6.599999905,1.0,0.257510006,13,high,west,8.890000342999999
4042,24710,female,hispanic,52.84000015,no,no,no,yes,6.599999905,1.0,0.257510006,15,low,west,8.890000342999999
4043,24810,female,afam,43.34999847,no,no,no,yes,6.599999905,1.0,0.257510006,12,low,west,8.890000342999999
4044,24910,male,hispanic,49.27000046,no,no,yes,yes,6.599999905,0.300000012,0.257510006,13,low,west,8.890000342999999
4045,25010,female,other,50.15000153,no,no,yes,yes,6.599999905,0.300000012,0.257510006,15,low,west,8.890000342999999
4046,25110,female,hispanic,45.70999908,no,no,no,yes,6.599999905,0.300000012,0.257510006,12,low,west,8.890000342999999
4047,25210,female,afam,35.27000046,no,no,yes,yes,8.199999809,0.300000012,0.257510006,12,high,west,8.890000342999999
4048,25310,female,other,53.16999817,yes,yes,yes,yes,8.199999809,0.300000012,0.257510006,17,high,west,8.890000342999999
4049,25410,female,other,63.06999969,yes,no,yes,yes,8.199999809,0.300000012,0.257510006,16,high,west,8.890000342999999
4050,25510,female,hispanic,45.5,no,no,yes,yes,8.199999809,0.300000012,0.257510006,12,low,west,8.890000342999999
4051,25610,male,other,61.52999878,no,no,yes,yes,8.199999809,0.300000012,0.257510006,17,low,west,8.890000342999999
4052,25710,female,other,45.31999969,no,no,yes,yes,8.199999809,0.300000012,0.257510006,12,low,west,8.890000342999999
4053,25810,male,other,66.34999847,yes,no,yes,yes,8.199999809,0.300000012,0.257510006,16,low,west,8.890000342999999
4054,25910,female,other,60.93999863,yes,no,yes,yes,8.199999809,0.300000012,0.257510006,16,high,west,8.890000342999999
4055,26010,female,hispanic,47.84000015,no,no,yes,yes,8.199999809,0.300000012,0.257510006,12,low,west,8.890000342999999
4056,26110,female,other,58.65999985,yes,no,yes,yes,8.199999809,0.300000012,0.257510006,16,high,west,8.890000342999999
4057,26210,female,other,59.09999847,yes,yes,yes,yes,8.199999809,0.300000012,0.257510006,16,low,west,8.890000342999999
4058,26310,male,other,60.40999985,yes,yes,yes,yes,8.199999809,0.300000012,0.257510006,17,high,west,8.890000342999999
4059,26410,female,other,46.20999908,no,no,yes,yes,4.3000001910000005,1.0,0.257510006,13,low,west,8.890000342999999
4060,26510,female,other,51.61000061,no,no,yes,yes,4.3000001910000005,1.0,0.257510006,12,low,west,8.890000342999999
4061,26610,male,other,51.84999847,yes,no,yes,yes,4.3000001910000005,1.0,0.257510006,15,high,west,8.890000342999999
4062,26710,male,hispanic,51.38999939,no,no,yes,yes,4.3000001910000005,1.0,0.257510006,15,high,west,8.890000342999999
4063,26810,male,other,56.84000015,no,no,no,no,6.8000001910000005,0.400000006,0.257510006,12,low,west,8.890000342999999
4064,26910,female,hispanic,46.93999863,no,no,yes,no,6.8000001910000005,0.400000006,0.257510006,12,low,west,8.890000342999999
4065,27010,male,other,41.45000076,no,no,no,no,6.8000001910000005,0.400000006,0.257510006,12,low,west,8.890000342999999
4066,27110,female,hispanic,51.24000168,no,no,yes,no,6.8000001910000005,0.400000006,0.257510006,13,low,west,8.890000342999999
4067,27210,female,hispanic,50.47000122,no,no,yes,no,6.8000001910000005,0.400000006,0.257510006,12,low,west,8.890000342999999
4068,27310,female,other,48.81999969,yes,no,yes,no,6.8000001910000005,0.400000006,0.257510006,17,low,west,8.890000342999999
4069,27410,female,other,53.25999832,no,yes,yes,no,4.3000001910000005,0.0,0.257510006,16,high,west,8.890000342999999
4070,27510,male,other,55.54000092,no,no,yes,no,4.3000001910000005,0.0,0.257510006,13,low,west,8.890000342999999
4071,27610,male,afam,62.84999847,yes,no,no,no,4.3000001910000005,0.0,0.257510006,14,high,west,8.890000342999999
4072,27710,female,other,57.45999908,yes,yes,yes,no,4.3000001910000005,0.0,0.257510006,15,high,west,8.890000342999999
4073,27810,male,other,48.70000076,no,no,yes,no,4.3000001910000005,0.0,0.257510006,14,high,west,8.890000342999999
4074,27910,female,other,61.25999832,yes,no,yes,no,4.3000001910000005,0.0,0.257510006,16,high,west,8.890000342999999
4075,28010,female,other,51.45000076,yes,no,yes,no,4.3000001910000005,0.0,0.257510006,14,low,west,8.890000342999999
4076,28110,male,hispanic,37.70999908,no,no,yes,no,4.3000001910000005,0.0,0.257510006,13,low,west,8.890000342999999
4077,28210,male,other,46.99000168,yes,no,yes,no,4.3000001910000005,0.0,0.257510006,15,high,west,8.890000342999999
4078,28310,male,afam,51.34000015,no,yes,yes,no,4.3000001910000005,0.0,0.257510006,14,low,west,8.890000342999999
4079,28410,male,other,53.59999847,yes,no,yes,no,5.099999905,1.5,0.257510006,14,high,west,8.890000342999999
4080,28510,male,other,50.88770227922496,yes,no,yes,no,5.099999905,1.5,0.257510006,16,high,west,8.890000342999999
4081,28610,male,other,45.47000122,no,no,no,no,5.099999905,1.5,0.257510006,13,low,west,8.890000342999999
4082,28710,male,hispanic,63.04999924,no,no,yes,no,7.6999998089999995,1.0,0.257510006,14,high,west,8.890000342999999
4083,28810,female,other,61.15000153,no,no,yes,no,7.6999998089999995,1.0,0.257510006,16,low,west,8.890000342999999
4084,28910,female,other,40.29999924,yes,yes,yes,no,7.6999998089999995,1.0,0.257510006,15,low,west,8.890000342999999
4085,29010,female,other,67.58000183,no,no,yes,no,7.6999998089999995,1.0,0.257510006,16,low,west,8.890000342999999
4086,29110,male,other,58.54999924,no,no,yes,no,4.3000001910000005,1.200000048,0.257510006,15,high,west,8.890000342999999
4087,29210,female,other,44.84999847,no,no,yes,no,4.3000001910000005,1.200000048,0.257510006,16,high,west,8.890000342999999
4088,29310,female,other,47.45999908,yes,yes,yes,no,4.3000001910000005,1.200000048,0.257510006,15,low,west,8.890000342999999
4089,29410,female,other,55.95000076,yes,no,yes,no,4.3000001910000005,1.200000048,0.257510006,13,high,west,8.890000342999999
4090,29510,female,other,45.68000031,no,no,yes,no,4.3000001910000005,0.10000000099999999,0.257510006,12,low,west,8.890000342999999
4091,29610,male,other,43.63999939,no,no,no,no,4.3000001910000005,0.10000000099999999,0.257510006,12,low,west,8.890000342999999
4092,29710,male,other,40.54999924,no,no,yes,no,4.3000001910000005,0.10000000099999999,0.257510006,12,low,west,8.890000342999999
4093,29810,female,other,50.72999954,yes,no,yes,no,4.3000001910000005,0.10000000099999999,0.257510006,13,low,west,8.890000342999999
4094,29910,female,hispanic,33.93000031,no,no,yes,no,4.3000001910000005,0.10000000099999999,0.257510006,12,low,west,8.890000342999999
4095,30010,female,other,52.65000153,yes,no,yes,no,4.3000001910000005,0.10000000099999999,0.257510006,13,high,west,8.890000342999999
4096,30110,male,other,61.31000137,yes,no,yes,no,4.3000001910000005,0.10000000099999999,0.257510006,12,high,west,8.890000342999999
4097,30210,female,other,44.27000046,no,no,no,no,8.199999809,3.5,0.257510006,12,low,west,8.890000342999999
4098,30310,male,other,53.72999954,no,no,no,no,8.199999809,3.5,0.257510006,16,high,west,8.890000342999999
4099,30410,female,hispanic,48.25,no,no,yes,no,8.199999809,3.5,0.257510006,13,low,west,8.890000342999999
4100,30510,female,other,70.55999756,yes,yes,yes,no,8.199999809,3.5,0.257510006,17,high,west,8.890000342999999
4101,30610,male,other,58.81999969,no,no,no,no,8.199999809,3.5,0.257510006,12,low,west,8.890000342999999
4102,30710,female,other,47.31999969,yes,no,yes,no,8.199999809,3.5,0.257510006,12,low,west,8.890000342999999
4103,30810,male,hispanic,61.25999832,no,no,yes,no,8.199999809,3.5,0.257510006,16,high,west,8.890000342999999
4104,30910,female,hispanic,56.5,no,no,yes,no,8.199999809,3.5,0.257510006,14,low,west,8.890000342999999
4105,31010,female,hispanic,46.45000076,no,no,no,no,8.199999809,3.5,0.257510006,13,high,west,8.890000342999999
4106,31110,male,other,70.55999756,no,no,yes,no,8.199999809,3.5,0.257510006,17,high,west,8.890000342999999
4107,31210,male,other,50.15000153,no,no,yes,no,5.099999905,1.0,0.257510006,13,high,west,8.890000342999999
4108,31310,female,other,63.34999847,no,yes,yes,no,5.099999905,1.0,0.257510006,15,low,west,8.890000342999999
4109,31410,female,other,53.79999924,no,yes,no,no,5.099999905,1.0,0.257510006,14,low,west,8.890000342999999
4110,31510,female,other,49.18999863,no,no,yes,no,5.099999905,1.0,0.257510006,12,low,west,8.890000342999999
4111,31610,female,hispanic,44.68000031,yes,no,yes,no,6.599999905,0.600000024,0.257510006,15,low,west,8.890000342999999
4112,31710,male,hispanic,39.38999939,no,no,yes,no,6.599999905,1.0,0.257510006,12,low,west,8.890000342999999
4113,31810,male,other,48.74000168,yes,no,yes,no,6.599999905,1.0,0.257510006,15,high,west,8.890000342999999
4114,31910,male,other,45.84999847,no,no,yes,no,6.599999905,1.0,0.257510006,13,high,west,8.890000342999999
4115,32010,male,other,45.20999908,yes,no,yes,no,6.599999905,1.0,0.257510006,13,high,west,8.890000342999999
4116,32110,female,other,58.66999817,no,no,no,no,6.599999905,1.0,0.257510006,16,low,west,8.890000342999999
4117,32210,female,other,41.90000153,yes,no,yes,no,6.8000001910000005,1.5,0.257510006,12,high,west,8.890000342999999
4118,32310,male,other,64.16999817,no,no,no,no,6.8000001910000005,1.5,0.257510006,12,low,west,8.890000342999999
4119,32410,female,hispanic,42.18000031,no,no,yes,no,6.8000001910000005,1.5,0.257510006,12,low,west,8.890000342999999
4120,32510,female,other,56.99000168,no,no,yes,no,6.8000001910000005,1.5,0.257510006,12,low,west,8.890000342999999
4121,32610,male,other,40.31999969,no,no,yes,no,6.8000001910000005,1.5,0.257510006,12,low,west,8.890000342999999
4122,32710,female,other,48.70999908,no,no,yes,no,7.6999998089999995,1.7999999519999998,0.257510006,13,low,west,8.890000342999999
4123,32810,female,other,47.40999985,no,no,yes,no,7.6999998089999995,1.7999999519999998,0.257510006,12,low,west,8.890000342999999
4124,32910,male,hispanic,49.63000107,no,no,yes,no,7.6999998089999995,1.7999999519999998,0.257510006,13,high,west,8.890000342999999
4125,33010,female,other,61.56999969,no,no,yes,no,7.6999998089999995,1.7999999519999998,0.257510006,13,high,west,8.890000342999999
4126,33110,female,other,46.70000076,no,no,yes,no,7.6999998089999995,1.0,0.257510006,12,low,west,8.890000342999999
4127,33210,male,hispanic,51.72000122,no,no,yes,no,7.6999998089999995,1.0,0.257510006,12,low,west,8.890000342999999
4128,33310,female,other,57.02999878,no,no,yes,no,7.6999998089999995,1.0,0.257510006,16,low,west,8.890000342999999
4129,33410,male,other,41.09000015,no,no,yes,no,7.6999998089999995,1.0,0.257510006,12,high,west,8.890000342999999
4130,33510,female,afam,50.27999878,no,no,yes,no,7.6999998089999995,1.0,0.257510006,13,low,west,8.890000342999999
4131,33610,female,other,63.79000092,no,no,no,no,7.6999998089999995,1.0,0.257510006,14,low,west,8.890000342999999
4132,33710,male,hispanic,43.27000046,no,no,yes,no,6.599999905,0.800000012,0.257510006,12,low,west,8.890000342999999
4133,33810,female,other,62.22999954,no,no,yes,no,6.599999905,0.800000012,0.257510006,13,low,west,8.890000342999999
4134,33910,female,hispanic,50.45999908,no,no,yes,no,6.599999905,0.800000012,0.257510006,12,low,west,8.890000342999999
4135,34010,male,hispanic,46.63999939,no,no,yes,no,6.599999905,0.800000012,0.257510006,17,low,west,8.890000342999999
4136,34110,male,other,33.52000046,no,yes,yes,no,6.599999905,0.800000012,0.257510006,12,low,west,8.890000342999999
4137,34210,male,hispanic,42.24000168,no,no,yes,no,6.599999905,0.800000012,0.257510006,14,high,west,8.890000342999999
4138,34310,male,other,49.02000046,no,yes,yes,no,6.599999905,0.800000012,0.257510006,12,high,west,8.890000342999999
4139,34410,female,other,53.74000168,no,no,yes,no,6.8000001910000005,2.0,0.257510006,17,low,west,8.890000342999999
4140,34510,female,other,44.36000061,no,no,yes,no,6.8000001910000005,2.0,0.257510006,12,low,west,8.890000342999999
4141,34610,female,hispanic,42.70000076,no,no,yes,no,6.8000001910000005,2.0,0.257510006,12,high,west,8.890000342999999
4142,34710,female,other,37.95000076,no,no,no,no,6.8000001910000005,2.0,0.257510006,12,low,west,8.890000342999999
4143,34810,female,hispanic,39.56999969,no,no,no,no,6.8000001910000005,2.0,0.257510006,12,low,west,8.890000342999999
4144,34910,male,other,59.68999863,no,no,no,no,6.8000001910000005,2.0,0.257510006,15,low,west,8.890000342999999
4145,35010,female,hispanic,40.31000137,no,no,yes,no,6.8000001910000005,2.0,0.257510006,15,low,west,8.890000342999999
4146,35110,female,hispanic,47.84999847,no,no,yes,no,6.8000001910000005,2.0,0.257510006,12,low,west,8.890000342999999
4147,35210,male,hispanic,45.47999954,no,no,yes,no,6.8000001910000005,2.0,0.257510006,13,low,west,8.890000342999999
4148,35310,female,other,55.77000046,no,no,yes,no,3.900000095,2.0,0.257510006,12,high,west,8.890000342999999
4149,35410,female,other,56.61000061,yes,yes,yes,no,3.900000095,2.0,0.257510006,15,high,west,8.890000342999999
4150,35510,female,other,48.54999924,no,no,yes,no,3.900000095,2.0,0.257510006,12,high,west,8.890000342999999
4151,35610,female,other,48.90999985,no,no,yes,no,3.900000095,2.0,0.257510006,15,low,west,8.890000342999999
4152,35710,female,other,56.13999939,no,no,yes,no,6.8000001910000005,0.5,0.257510006,16,high,west,8.890000342999999
4153,35810,male,other,59.79000092,yes,yes,yes,no,6.8000001910000005,0.5,0.257510006,13,high,west,8.890000342999999
4154,35910,female,other,56.74000168,yes,yes,yes,no,6.8000001910000005,0.5,0.257510006,16,low,west,8.890000342999999
4155,36010,female,afam,43.74000168,yes,no,yes,no,6.8000001910000005,0.5,0.257510006,13,low,west,8.890000342999999
4156,36110,male,other,57.52000046,no,no,yes,no,6.8000001910000005,0.5,0.257510006,16,high,west,8.890000342999999
4157,36210,male,other,44.86000061,no,no,yes,no,6.8000001910000005,0.5,0.257510006,16,high,west,8.890000342999999
4158,36310,male,other,60.50999832,yes,no,yes,no,6.8000001910000005,0.5,0.257510006,15,low,west,8.890000342999999
4159,36410,male,hispanic,63.63000107,yes,no,no,no,6.8000001910000005,0.5,0.257510006,15,high,west,8.890000342999999
4160,36510,female,other,62.83000183,yes,yes,yes,no,6.8000001910000005,0.5,0.257510006,16,high,west,8.890000342999999
4161,36610,male,hispanic,54.93999863,yes,no,no,no,6.099999905,3.5,0.257510006,14,low,west,8.890000342999999
4162,36710,female,hispanic,45.58000183,no,no,no,no,6.099999905,3.5,0.257510006,12,low,west,8.890000342999999
4163,36810,male,hispanic,45.52000046,no,no,yes,no,6.099999905,3.5,0.257510006,12,high,west,8.890000342999999
4164,36910,male,other,48.31999969,no,no,yes,no,6.099999905,3.5,0.257510006,13,low,west,8.890000342999999
4165,37010,male,hispanic,53.93999863,no,no,yes,no,6.099999905,3.5,0.257510006,13,high,west,8.890000342999999
4166,37110,male,other,41.36999893,no,no,no,no,6.099999905,3.5,0.257510006,15,low,west,8.890000342999999
4167,37210,female,other,47.13999939,no,no,yes,no,6.099999905,3.5,0.257510006,12,low,west,8.890000342999999
